"","time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","grade","gender","full_time_equivalent","headcount"
"798",201314,"Academic year","National","E92000001","England","","","Total","Total",449625.3243,494638.0035
"799",201314,"Academic year","National","E92000001","England","","","Head teacher","Total",21503.26351,21657.35547
"800",201314,"Academic year","National","E92000001","England","","","Deputy head teacher","Total",18764.32593,19092.81718
"801",201314,"Academic year","National","E92000001","England","","","Assistant head teacher","Total",24644.65847,25441.16147
"802",201314,"Academic year","National","E92000001","England","","","Classroom teacher","Total",384713.0764,428446.6694
"803",201314,"Academic year","National","E92000001","England","","","Total","Male",118810.8766,123281.9364
"804",201314,"Academic year","National","E92000001","England","","","Head teacher","Male",7412.599147,7437.748443
"805",201314,"Academic year","National","E92000001","England","","","Deputy head teacher","Male",5801.305538,5809.070873
"806",201314,"Academic year","National","E92000001","England","","","Assistant head teacher","Male",8361.77784,8477.965201
"807",201314,"Academic year","National","E92000001","England","","","Classroom teacher","Male",97235.19411,101557.1519
"808",201314,"Academic year","National","E92000001","England","","","Total","Female",330566.3218,371085.1903
"809",201314,"Academic year","National","E92000001","England","","","Head teacher","Female",14080.15667,14208.60703
"810",201314,"Academic year","National","E92000001","England","","","Deputy head teacher","Female",12960.00273,13280.72917
"811",201314,"Academic year","National","E92000001","England","","","Assistant head teacher","Female",16278.06286,16958.17405
"812",201314,"Academic year","National","E92000001","England","","","Classroom teacher","Female",287248.0995,326637.6801
"813",201314,"Academic year","National","E92000001","England","","","Total","Gender Unclassified",248.1258981,270.8767732
"814",201314,"Academic year","National","E92000001","England","","","Head teacher","Gender Unclassified",10.5076923,11
"815",201314,"Academic year","National","E92000001","England","","","Deputy head teacher","Gender Unclassified",3.017659331,3.017136659
"816",201314,"Academic year","National","E92000001","England","","","Assistant head teacher","Gender Unclassified",4.817777778,5.022222222
"817",201314,"Academic year","National","E92000001","England","","","Classroom teacher","Gender Unclassified",229.7827687,251.8374143
"818",201314,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total",22107.49711,23681
"819",201314,"Academic year","Regional","E92000001","England","E12000001","North East","Head teacher","Total",1142.789668,1151.799824
"820",201314,"Academic year","Regional","E92000001","England","E12000001","North East","Deputy head teacher","Total",950.1929765,961.9300355
"821",201314,"Academic year","Regional","E92000001","England","E12000001","North East","Assistant head teacher","Total",1177.040203,1210.485177
"822",201314,"Academic year","Regional","E92000001","England","E12000001","North East","Classroom teacher","Total",18837.47426,20356.78496
"823",201314,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Male",5783.377247,5939.745469
"824",201314,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Female",16319.11986,17736.25453
"825",201314,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Gender Unclassified",5,5
"826",201314,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total",60419.15563,65570.01714
"827",201314,"Academic year","Regional","E92000001","England","E12000002","North West","Head teacher","Total",3161.729154,3188.410428
"828",201314,"Academic year","Regional","E92000001","England","E12000002","North West","Deputy head teacher","Total",2769.326733,2804.944971
"829",201314,"Academic year","Regional","E92000001","England","E12000002","North West","Assistant head teacher","Total",3332.197075,3424.011838
"830",201314,"Academic year","Regional","E92000001","England","E12000002","North West","Classroom teacher","Total",51155.90267,56152.64991
"831",201314,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Male",15455.50104,16007.83635
"832",201314,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Female",44910.34158,49502.88938
"833",201314,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Gender Unclassified",53.31301029,59.29141225
"834",201314,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total",44067.81062,48011.53875
"835",201314,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Head teacher","Total",2200.455228,2222.298614
"836",201314,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Deputy head teacher","Total",1792.938178,1822.555956
"837",201314,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Assistant head teacher","Total",2731.160415,2784.206436
"838",201314,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Classroom teacher","Total",37343.2568,41182.47774
"839",201314,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Male",11924.14205,12318.71892
"840",201314,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Female",32131.97339,35680.57869
"841",201314,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Gender Unclassified",11.69518,12.24113398
"842",201314,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total",37057.9232,41138.77979
"843",201314,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Head teacher","Total",2050.637472,2068.493576
"844",201314,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Deputy head teacher","Total",1423.286614,1450.76205
"845",201314,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Assistant head teacher","Total",1915.47953,1955.142696
"846",201314,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Classroom teacher","Total",31668.51958,35664.38147
"847",201314,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Male",9960.943341,10343.32977
"848",201314,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Female",27053.54723,30745.90731
"849",201314,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Gender Unclassified",43.43262995,49.54271095
"850",201314,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Total",51032.44622,55700.78765
"851",201314,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Head teacher","Total",2380.41122,2394.249102
"852",201314,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Deputy head teacher","Total",2243.572599,2273.70649
"853",201314,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Assistant head teacher","Total",3100.500466,3174.563155
"854",201314,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Classroom teacher","Total",43307.96193,47858.26891
"855",201314,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Male",13313.93026,13798.04627
"856",201314,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Female",37678.43657,41860.29073
"857",201314,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Gender Unclassified",40.07938646,42.45065214
"858",201314,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Total",50047.60732,56311.12095
"859",201314,"Academic year","Regional","E92000001","England","E12000006","East of England","Head teacher","Total",2480.235588,2487.966548
"860",201314,"Academic year","Regional","E92000001","England","E12000006","East of England","Deputy head teacher","Total",2078.769979,2116.149458
"861",201314,"Academic year","Regional","E92000001","England","E12000006","East of England","Assistant head teacher","Total",2527.840707,2624.577662
"862",201314,"Academic year","Regional","E92000001","England","E12000006","East of England","Classroom teacher","Total",42960.76105,49082.42729
"863",201314,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Male",13147.75618,13732.01331
"864",201314,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Female",36874.84933,42551.65485
"865",201314,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Gender Unclassified",25.00181094,27.45279526
"866",201314,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total",70147.64075,78325.79286
"867",201314,"Academic year","Regional","E92000001","England","E12000008","South East","Head teacher","Total",3283.647927,3304.659163
"868",201314,"Academic year","Regional","E92000001","England","E12000008","South East","Deputy head teacher","Total",2808.684265,2865.308279
"869",201314,"Academic year","Regional","E92000001","England","E12000008","South East","Assistant head teacher","Total",3540.852398,3683.383436
"870",201314,"Academic year","Regional","E92000001","England","E12000008","South East","Classroom teacher","Total",60514.45616,68472.44198
"871",201314,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Male",17769.60446,18424.74391
"872",201314,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Female",52367.66566,59889.9804
"873",201314,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Gender Unclassified",10.37063732,11.06854664
"874",201314,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total",41935.7567,47639.81074
"875",201314,"Academic year","Regional","E92000001","England","E12000009","South West","Head teacher","Total",2241.890224,2256.075279
"876",201314,"Academic year","Regional","E92000001","England","E12000009","South West","Deputy head teacher","Total",1760.906298,1794.685195
"877",201314,"Academic year","Regional","E92000001","England","E12000009","South West","Assistant head teacher","Total",1986.541296,2061.662644
"878",201314,"Academic year","Regional","E92000001","England","E12000009","South West","Classroom teacher","Total",35946.41888,41527.38762
"879",201314,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Male",12133.59102,12679.21301
"880",201314,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Female",29795.84546,34953.37566
"881",201314,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Gender Unclassified",6.32021654,7.222075974
"882",201314,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Total",26541.07253,28156.60897
"883",201314,"Academic year","Regional","E92000001","England","E13000001","Inner London","Head teacher","Total",1002.025298,1011.428579
"884",201314,"Academic year","Regional","E92000001","England","E13000001","Inner London","Deputy head teacher","Total",1120.309501,1154.208837
"885",201314,"Academic year","Regional","E92000001","England","E13000001","Inner London","Assistant head teacher","Total",1737.473248,1812.382892
"886",201314,"Academic year","Regional","E92000001","England","E13000001","Inner London","Classroom teacher","Total",22681.26448,24178.58867
"887",201314,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Male",7319.619797,7593.620694
"888",201314,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Female",19208.61254,20550.16443
"889",201314,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Gender Unclassified",12.84018933,12.8238523
"890",201314,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Total",46268.41426,50102.54667
"891",201314,"Academic year","Regional","E92000001","England","E13000002","Outer London","Head teacher","Total",1559.441729,1571.97436
"892",201314,"Academic year","Regional","E92000001","England","E13000002","Outer London","Deputy head teacher","Total",1816.338789,1848.565911
"893",201314,"Academic year","Regional","E92000001","England","E13000002","Outer London","Assistant head teacher","Total",2595.573136,2710.745538
"894",201314,"Academic year","Regional","E92000001","England","E13000002","Outer London","Classroom teacher","Total",40297.06061,43971.26086
"895",201314,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Male",12002.41124,12444.66873
"896",201314,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Female",34225.93018,37614.09434
"897",201314,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Gender Unclassified",40.0728373,43.78359375
"898",201213,"Academic year","National","E92000001","England","","","Total","Total",445216.2983,490084.2308
"899",201213,"Academic year","National","E92000001","England","","","Head teacher","Total",21291.8711,21478.02186
"900",201213,"Academic year","National","E92000001","England","","","Deputy head teacher","Total",18584.87964,18936.90127
"901",201213,"Academic year","National","E92000001","England","","","Assistant head teacher","Total",23460.78089,24248.73265
"902",201213,"Academic year","National","E92000001","England","","","Classroom teacher","Total",381878.7666,425420.575
"903",201213,"Academic year","National","E92000001","England","","","Total","Male",118325.7288,122912.0475
"904",201213,"Academic year","National","E92000001","England","","","Head teacher","Male",7383.231541,7417.990203
"905",201213,"Academic year","National","E92000001","England","","","Deputy head teacher","Male",5815.654181,5827.049151
"906",201213,"Academic year","National","E92000001","England","","","Assistant head teacher","Male",8102.289272,8202.72952
"907",201213,"Academic year","National","E92000001","England","","","Classroom teacher","Male",97024.55379,101464.2786
"908",201213,"Academic year","National","E92000001","England","","","Total","Female",326416.8337,366683.1698
"909",201213,"Academic year","National","E92000001","England","","","Head teacher","Female",13897.2698,14048.86654
"910",201213,"Academic year","National","E92000001","England","","","Deputy head teacher","Female",12758.83436,13099.46141
"911",201213,"Academic year","National","E92000001","England","","","Assistant head teacher","Female",15346.18922,16033.30231
"912",201213,"Academic year","National","E92000001","England","","","Classroom teacher","Female",284414.5403,323501.5396
"913",201213,"Academic year","National","E92000001","England","","","Total","Gender Unclassified",473.7358429,489.0134796
"914",201213,"Academic year","National","E92000001","England","","","Head teacher","Gender Unclassified",11.36976002,11.1651147
"915",201213,"Academic year","National","E92000001","England","","","Deputy head teacher","Gender Unclassified",10.39109892,10.39070584
"916",201213,"Academic year","National","E92000001","England","","","Assistant head teacher","Gender Unclassified",12.30239697,12.70082839
"917",201213,"Academic year","National","E92000001","England","","","Classroom teacher","Gender Unclassified",439.672587,454.7568307
"918",201213,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total",22255.70368,23872.13063
"919",201213,"Academic year","Regional","E92000001","England","E12000001","North East","Head teacher","Total",1147.219626,1156.603865
"920",201213,"Academic year","Regional","E92000001","England","E12000001","North East","Deputy head teacher","Total",964.3828936,977.1620467
"921",201213,"Academic year","Regional","E92000001","England","E12000001","North East","Assistant head teacher","Total",1223.521592,1253.251072
"922",201213,"Academic year","Regional","E92000001","England","E12000001","North East","Classroom teacher","Total",18920.57957,20485.11365
"923",201213,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Male",5876.945137,6038.948075
"924",201213,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Female",16374.75854,17829.18256
"925",201213,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Gender Unclassified",4,4
"926",201213,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total",59488.60238,64687.26622
"927",201213,"Academic year","Regional","E92000001","England","E12000002","North West","Head teacher","Total",3092.408503,3121.241773
"928",201213,"Academic year","Regional","E92000001","England","E12000002","North West","Deputy head teacher","Total",2789.522167,2827.147573
"929",201213,"Academic year","Regional","E92000001","England","E12000002","North West","Assistant head teacher","Total",3269.36066,3348.817919
"930",201213,"Academic year","Regional","E92000001","England","E12000002","North West","Classroom teacher","Total",50337.31105,55390.05896
"931",201213,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Male",15352.16481,15886.23252
"932",201213,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Female",44090.87914,48753.41373
"933",201213,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Gender Unclassified",45.55843651,47.61997826
"934",201213,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total",44339.17476,48533.31655
"935",201213,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Head teacher","Total",2193.347268,2212.279292
"936",201213,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Deputy head teacher","Total",1801.678779,1832.317877
"937",201213,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Assistant head teacher","Total",2593.12247,2662.477714
"938",201213,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Classroom teacher","Total",37751.02624,41826.24167
"939",201213,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Male",12049.7481,12534.11302
"940",201213,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Female",32267.97282,35977.20353
"941",201213,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Gender Unclassified",21.45384615,22
"942",201213,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total",37313.1053,41444.0816
"943",201213,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Head teacher","Total",2034.609995,2056.24924
"944",201213,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Deputy head teacher","Total",1427.183193,1456.667353
"945",201213,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Assistant head teacher","Total",1838.95841,1875.901098
"946",201213,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Classroom teacher","Total",32012.35371,36055.26391
"947",201213,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Male",10096.00165,10481.54714
"948",201213,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Female",27188.0445,30930.00509
"949",201213,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Gender Unclassified",29.05915755,32.52937225
"950",201213,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Total",50818.45626,55439.72469
"951",201213,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Head teacher","Total",2357.65748,2369.920807
"952",201213,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Deputy head teacher","Total",2201.64122,2229.299442
"953",201213,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Assistant head teacher","Total",2878.809348,2947.645908
"954",201213,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Classroom teacher","Total",43380.34821,47892.85853
"955",201213,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Male",13307.04273,13824.211
"956",201213,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Female",37257.59986,41357.54117
"957",201213,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Gender Unclassified",253.8136685,257.9725189
"958",201213,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Total",49599.80103,55749.06043
"959",201213,"Academic year","Regional","E92000001","England","E12000006","East of England","Head teacher","Total",2474.818426,2490.512863
"960",201213,"Academic year","Regional","E92000001","England","E12000006","East of England","Deputy head teacher","Total",2037.574569,2074.8007
"961",201213,"Academic year","Regional","E92000001","England","E12000006","East of England","Assistant head teacher","Total",2409.793202,2517.808982
"962",201213,"Academic year","Regional","E92000001","England","E12000006","East of England","Classroom teacher","Total",42677.61483,48665.93788
"963",201213,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Male",13059.69886,13664.57127
"964",201213,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Female",36502.14291,42045.2299
"965",201213,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Gender Unclassified",37.95925926,39.25925926
"966",201213,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total",69558.42086,77577.01202
"967",201213,"Academic year","Regional","E92000001","England","E12000008","South East","Head teacher","Total",3279.273824,3296.734492
"968",201213,"Academic year","Regional","E92000001","England","E12000008","South East","Deputy head teacher","Total",2754.989577,2806.993836
"969",201213,"Academic year","Regional","E92000001","England","E12000008","South East","Assistant head teacher","Total",3398.72079,3553.663539
"970",201213,"Academic year","Regional","E92000001","England","E12000008","South East","Classroom teacher","Total",60125.43667,67919.62015
"971",201213,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Male",17678.082,18313.68179
"972",201213,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Female",51860.29163,59242.0708
"973",201213,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Gender Unclassified",20.04722477,21.25943084
"974",201213,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total",41289.7168,46989.97631
"975",201213,"Academic year","Regional","E92000001","England","E12000009","South West","Head teacher","Total",2268.406534,2300.02831
"976",201213,"Academic year","Regional","E92000001","England","E12000009","South West","Deputy head teacher","Total",1722.582171,1755.532884
"977",201213,"Academic year","Regional","E92000001","England","E12000009","South West","Assistant head teacher","Total",1898.340295,1966.023907
"978",201213,"Academic year","Regional","E92000001","England","E12000009","South West","Classroom teacher","Total",35400.3878,40968.39121
"979",201213,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Male",12100.49119,12698.90357
"980",201213,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Female",29176.6213,34277.07275
"981",201213,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Gender Unclassified",12.60430769,14
"982",201213,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Total",25224.51796,26735.7923
"983",201213,"Academic year","Regional","E92000001","England","E13000001","Inner London","Head teacher","Total",972.6481312,979.1407676
"984",201213,"Academic year","Regional","E92000001","England","E13000001","Inner London","Deputy head teacher","Total",1087.200686,1112.263868
"985",201213,"Academic year","Regional","E92000001","England","E13000001","Inner London","Assistant head teacher","Total",1567.634935,1644.294559
"986",201213,"Academic year","Regional","E92000001","England","E13000001","Inner London","Classroom teacher","Total",21597.03421,23000.0931
"987",201213,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Male",7031.085099,7297.909299
"988",201213,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Female",18178.4021,19422.283
"989",201213,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Gender Unclassified",15.03076923,15.6
"990",201213,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Total",45328.79924,49055.87
"991",201213,"Academic year","Regional","E92000001","England","E13000002","Outer London","Head teacher","Total",1471.481317,1495.310447
"992",201213,"Academic year","Regional","E92000001","England","E13000002","Outer London","Deputy head teacher","Total",1798.12438,1864.715691
"993",201213,"Academic year","Regional","E92000001","England","E13000002","Outer London","Assistant head teacher","Total",2382.51919,2478.847957
"994",201213,"Academic year","Regional","E92000001","England","E13000002","Outer London","Classroom teacher","Total",39676.67435,43216.9959
"995",201213,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Male",11774.46921,12171.92979
"996",201213,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Female",33520.12085,36849.16728
"997",201213,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Gender Unclassified",34.20917326,34.77292007
"998",201112,"Academic year","National","E92000001","England","","","Total","Total",439239.6844,483483.5592
"999",201112,"Academic year","National","E92000001","England","","","Head teacher","Total",21340.08871,21507.94947
"1000",201112,"Academic year","National","E92000001","England","","","Deputy head teacher","Total",18583.98102,18899.02329
"1001",201112,"Academic year","National","E92000001","England","","","Assistant head teacher","Total",22651.59829,23405.71739
"1002",201112,"Academic year","National","E92000001","England","","","Classroom teacher","Total",376664.0164,419670.869
"1003",201112,"Academic year","National","E92000001","England","","","Total","Male",117573.4336,122166.2536
"1004",201112,"Academic year","National","E92000001","England","","","Head teacher","Male",7369.209143,7393.701923
"1005",201112,"Academic year","National","E92000001","England","","","Deputy head teacher","Male",5910.177905,5930.795059
"1006",201112,"Academic year","National","E92000001","England","","","Assistant head teacher","Male",7901.035597,7995.114035
"1007",201112,"Academic year","National","E92000001","England","","","Classroom teacher","Male",96393.01097,100846.6426
"1008",201112,"Academic year","National","E92000001","England","","","Total","Female",321146.2415,360780.2128
"1009",201112,"Academic year","National","E92000001","England","","","Head teacher","Female",13952.7541,14096.52039
"1010",201112,"Academic year","National","E92000001","England","","","Deputy head teacher","Female",12658.85258,12953.69577
"1011",201112,"Academic year","National","E92000001","England","","","Assistant head teacher","Female",14736.41467,15396.19068
"1012",201112,"Academic year","National","E92000001","England","","","Classroom teacher","Female",279798.2201,318333.8059
"1013",201112,"Academic year","National","E92000001","England","","","Total","Gender Unclassified",520.0092857,537.0928022
"1014",201112,"Academic year","National","E92000001","England","","","Head teacher","Gender Unclassified",18.12547353,17.72715563
"1015",201112,"Academic year","National","E92000001","England","","","Deputy head teacher","Gender Unclassified",14.95052668,14.5324596
"1016",201112,"Academic year","National","E92000001","England","","","Assistant head teacher","Gender Unclassified",14.1480265,14.41267147
"1017",201112,"Academic year","National","E92000001","England","","","Classroom teacher","Gender Unclassified",472.785259,490.4205155
"1018",201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total",22236.19828,23856.75
"1019",201112,"Academic year","Regional","E92000001","England","E12000001","North East","Head teacher","Total",1148.03558,1159.004655
"1020",201112,"Academic year","Regional","E92000001","England","E12000001","North East","Deputy head teacher","Total",971.3955728,983.8195737
"1021",201112,"Academic year","Regional","E92000001","England","E12000001","North East","Assistant head teacher","Total",1225.593838,1259.523028
"1022",201112,"Academic year","Regional","E92000001","England","E12000001","North East","Classroom teacher","Total",18891.17329,20454.40274
"1023",201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Male",5960.927259,6125.436673
"1024",201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Female",16261.87102,17717.31333
"1025",201112,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Gender Unclassified",13.4,14
"1026",201112,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total",59457.09386,64464.23977
"1027",201112,"Academic year","Regional","E92000001","England","E12000002","North West","Head teacher","Total",3082.529504,3097.825404
"1028",201112,"Academic year","Regional","E92000001","England","E12000002","North West","Deputy head teacher","Total",2788.745005,2819.111653
"1029",201112,"Academic year","Regional","E92000001","England","E12000002","North West","Assistant head teacher","Total",3116.390546,3178.025418
"1030",201112,"Academic year","Regional","E92000001","England","E12000002","North West","Classroom teacher","Total",50469.42881,55369.2773
"1031",201112,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Male",15382.1658,15877.03151
"1032",201112,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Female",43955.55013,48468.01243
"1033",201112,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Gender Unclassified",119.3779328,119.1958326
"1034",201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total",43921.73076,47958.73333
"1035",201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Head teacher","Total",2263.282327,2294.183114
"1036",201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Deputy head teacher","Total",1802.043629,1825.080101
"1037",201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Assistant head teacher","Total",2405.909006,2452.093646
"1038",201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Classroom teacher","Total",37450.4958,41387.37647
"1039",201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Male",12008.61381,12429.41852
"1040",201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Female",31899.13138,35514.81538
"1041",201112,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Gender Unclassified",13.98557201,14.49943379
"1042",201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total",36901.48159,41004.15901
"1043",201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Head teacher","Total",2046.946054,2063.468552
"1044",201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Deputy head teacher","Total",1419.485224,1444.138112
"1045",201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Assistant head teacher","Total",1778.168016,1820.841526
"1046",201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Classroom teacher","Total",31656.88229,35675.71082
"1047",201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Male",10088.86719,10501.28642
"1048",201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Female",26785.16051,30473.12082
"1049",201112,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Gender Unclassified",27.45388198,29.75176448
"1050",201112,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Total",49086.086,53472.98696
"1051",201112,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Head teacher","Total",2341.934429,2364.2903
"1052",201112,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Deputy head teacher","Total",2141.584635,2168.806188
"1053",201112,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Assistant head teacher","Total",2717.561684,2772.300103
"1054",201112,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Classroom teacher","Total",41885.00526,46167.59037
"1055",201112,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Male",12960.83484,13429.88694
"1056",201112,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Female",35897.22848,39806.67197
"1057",201112,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Gender Unclassified",228.0226868,236.4280501
"1058",201112,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Total",48806.39277,54930.62751
"1059",201112,"Academic year","Regional","E92000001","England","E12000006","East of England","Head teacher","Total",2464.357283,2479.020125
"1060",201112,"Academic year","Regional","E92000001","England","E12000006","East of England","Deputy head teacher","Total",2060.108772,2100.401012
"1061",201112,"Academic year","Regional","E92000001","England","E12000006","East of England","Assistant head teacher","Total",2322.57254,2408.399045
